ID,Main Category,Sub Categories,Title,Description,Ring Size,Length,Packaging,Price,Image URL
112727029,古巴產品,草葉絲,丹麦彼特森 965混合 50g My Mixture 965,裁切：碎切片；成分：拉塔基亚、东方/土耳其、弗吉尼亚、棕色卡文迪什；这是一款专为草丝爱好者打造的英式调配，被归类为中等至强烈的草丝，具有一定的力度。它的口感层次丰富，带有微妙的辛辣感和明显的木质、烟熏味，以及坚果和红糖的甜味，特别适合在晚餐后享用。,N/A,N/A,N/A,MOP$155.00,https://img.pospal.cn/productImages/3896373/14ede9ef-c348-41db-bbee-876b2cda1d5c_200x200.jpg
112727395,古巴產品,草葉絲,丹麦彼特森 切片叶丝 50g Flake,裁切：切片；成分：弗吉尼亚；Peterson Flake的前身为Dunhill Flake，是生产中最为知名的片状烟草之一。其味道甜美，带有干草与青草的气息，并伴有一丝柑橘味。打开盖子时，泥土和甜味的锡香扑鼻而来，营造出一种愉悦的感觉。这款经典的烟草凭借它传统的制作方式以及优雅的风味受到广泛赞誉，是可以作为长期口粮的一款烟草。,N/A,N/A,N/A,MOP$189.00,https://img.pospal.cn/productImages/3896373/69ea2768-24b5-4945-877e-2e46f753d512_200x200.jpg
112728331,古巴產品,草葉絲,丹麦彼特森 清晨-公鸡 50g Early Morning,裁切：细丝；成分：拉塔基亚、東方/土耳其、弗吉尼亚；Peterson Early Morning的前身为Dunhill Early Morning，并在2019年以Peterson品牌的名义重新启用。这款的香气主要是松脂香和奶香，并伴有一些花香的味道。点火瞬间便能感受到微甜的口感，过鼻还带有一种刺激感。它能够激发味觉，让你享受一天中的更多乐趣。就像清晨一声鸡鸣拨开了混沌，着实名副其实！,N/A,N/A,N/A,MOP$155.00,https://img.pospal.cn/productImages/3896373/4a8e5f7f-02c2-4b61-a394-4b920955dbff_200x200.jpg
112729181,古巴產品,草葉絲,丹麦彼特森 睡帽 50g Nightcap,裁切：细丝；成分：拉塔基亚、弗吉尼亚、东方/土耳其、佩里克；：Peterson Nightcap是Peterson品牌的“三巨头”之一，也是当中最为浓郁的一款烟草。它具有烟熏味、皮革以及浓郁的奶香气，燃烧时间长且凉爽，每一口都能展现出新的味道维度。初抽第一口时，舌头可品味到清甜味。缓缓过鼻会呈现出丝丝刺激性，呼气时能体会到浓烈的淡黄油香气。尾段的温控和始终如一的风格令人印象深刻，非常适合与您一同度过夜晚。,N/A,N/A,N/A,MOP$155.00,https://img.pospal.cn/productImages/3896373/c1aa7db0-3b4e-4c37-a207-f6c16e86e91a_200x200.jpg
112729141,古巴產品,草葉絲,丹麦彼特森 皇家游艇 50g Royal Yacht,裁切：细丝；成分：弗吉尼亚；这是一款名副其实的奢华烟草，具有独特的香气，涵盖木质、青草以及花香的味道。在品鉴时，您会感受到轻微的苦味、浓郁的烟草味与一丝甜味之间的平衡。尾段以奶香味为主调，带着一点点小茴香的味道，鼻腔味道纯正。还有一层独特的、仿若蜜糖般的甜香，这使得体验既令人满足又引人入胜，是一款难得的佳品。,N/A,N/A,N/A,MOP$155.00,https://img.pospal.cn/productImages/3896373/04aa5979-ccfb-42e7-9472-38409c312e6f_200x200.jpg
112729199,古巴產品,草葉絲,丹麦彼特森 豪华海军卷 50g De Luxe Navy Rolls,裁切：圆切片；成分：弗吉尼亚、佩里克；是一款拥有天然草丝味和迷人甜味的芳香草丝。打开后，您会闻到无花果的香气，伴随着淡淡的青草味。这种诱人的香味与圆盘的外观相匹配，盘旋在真空包装罐的内部，是一款具有陈年潜力的经典之作。将它放置5年，会让您大吃一惊。,N/A,N/A,N/A,MOP$189.00,https://img.pospal.cn/productImages/3896373/d37ba21d-f0a8-4137-a294-3169a3e13f31_200x200.jpg
112797632,古巴產品,草葉絲,丹麦彼特森 维珍尼亚3年木桶陈酿 50g Virginia Mixture 3 Year Cask Aged,由弗吉尼亚烟草组成，具有独特的微甜味。这种混合物与温和的黑卡文迪什相得益彰，提供了平衡的成分。特别之处在于它在橡木桶中陈酿了三年以上。这使得香气得到最佳发展，并由橡木桶提炼，带有一丝香草和焦糖的味道。加入一杯朗姆酒，这使味道具有微妙的果香甜味。总体而言表现为温和而平衡的味道。,N/A,N/A,N/A,MOP$210.00,https://img.pospal.cn/productImages/3896373/cd85905e-c77a-41ee-9408-76ef4869fef4_200x200.jpg
112797616,古巴產品,草葉絲,丹麦彼特森 英格兰3年木桶陈酿 50g English Mixture 3 Year Cask Aged,由弗吉尼亚烟草，一小撮来自路易斯安那州的辛辣佩里克烟草以及少许黑卡文迪什组成。特点是用丹麦酿酒厂Braunstein屡获殊荣的威士忌调味，弗吉尼亚烟草的浓郁口感、佩里克的辛辣、卡文迪什的甜味和精致的威士忌味相结合，营造出平衡、圆润的混合物和复杂的风味。,N/A,N/A,N/A,MOP$210.00,https://img.pospal.cn/productImages/3896373/96235e6e-b7a6-4cda-aea5-1341ec4d1e8c_200x200.jpg
130990819,古巴產品,草葉絲,丹麦艾林莫尔(菠萝) 半岛 50g Balkan,裁切：细丝；成分：拉塔基亚、东方/土耳其、弗吉尼亚；是艾林莫尔家族生产的一款爱尔兰特产草丝。它醇厚细腻的口感带来凉爽的烟雾，并散发出独特、英式特色和传统的烟熏香味，完美还原了Dunhill Early Morning的风味。非常适合将它放在床头柜上，迎接一天的第一缕曙光。,N/A,N/A,N/A,MOP$145.00,https://img.pospal.cn/productImages/3823360/ea9f76ef-816a-4619-92c5-d3bfd1a543c2_200x200.jpg
70965874,古巴產品,草葉絲,大亨 原味 50g,,N/A,N/A,N/A,MOP$93.00/澳门币,https://img.pospal.cn/productImages/3896373/34570481-62f7-48b7-b44c-8172010077df_200x200.jpg
122846659,古巴產品,草葉絲,大亨 香草味 50g,,N/A,N/A,N/A,MOP$93.00,https://img.pospal.cn/productImages/3896373/3c0ceb44-ab09-407f-88a3-765025b36ad2_200x200.jpg
70965842,古巴產品,草葉絲,大亨 咖啡奶油 50g,,N/A,N/A,N/A,MOP$93.00/澳门币,https://img.pospal.cn/productImages/3896373/cab35431-404f-46d6-af31-7a91a891242c_200x200.jpg
70965812,古巴產品,草葉絲,大亨 樱桃威士忌 50g,,N/A,N/A,N/A,MOP$93.00/澳门币,https://img.pospal.cn/productImages/3896373/04cfc4cd-4dec-4bba-abd4-970678a19efb_200x200.jpg
102936984,古巴產品,草葉絲,史丹威(马车) 经典 Classic 50g,质地厚薄：3 | 芳香：2 | 室韵品香：2,N/A,N/A,N/A,MOP$85.00,https://img.pospal.cn/productImages/3896373/533a179e-a5bd-461e-8ef9-c48c5fcbc044_200x200.jpg
102936743,古巴產品,草葉絲,史丹威(马车) 浓香 Full Aroma 50g,质地厚薄：2 | 芳香：4 | 室韵品香：3,N/A,N/A,N/A,MOP$85.00,https://img.pospal.cn/productImages/3896373/7f8584f4-0c10-4ba6-aa70-147462196cb6_200x200.jpg
102936780,古巴產品,草葉絲,史丹威(马车) 混合 Melange 50g,质地厚薄：2 | 芳香：5 | 室韵品香：5,N/A,N/A,N/A,MOP$85.00,https://img.pospal.cn/productImages/3896373/63f5111c-abf7-4513-b9f7-f41aec9829b4_200x200.jpg
102936973,古巴產品,草葉絲,史丹威(马车) 瓜拿纳 Guarana 50g,质地厚薄：2 | 芳香：4 | 室韵品香：3,N/A,N/A,N/A,MOP$85.00,https://img.pospal.cn/productImages/3896373/fe81af91-24a3-4c36-a548-84da5714234d_200x200.jpg
93147072,古巴產品,草葉絲,金古 手卷叶丝 50g(浅蓝),这款是Drum系列中较为温和的选择，与Drum Original相比，它所提供的是一种更为轻柔的风味。其口感不仅温润，还带着丝丝回甘，让您在尽情享受烟草的美妙滋味时，不会被过于强烈的味道所冲击。这种独特的风味，使得它成为了初学者的理想之选，同时也深得那些不钟情于浓烈烟熏味的爱好者的青睐。,N/A,N/A,N/A,MOP$85.00/澳门币,https://img.pospal.cn/productImages/3896373/7d9cf4d1-2c5c-4d1d-a70f-6e42441ab1ce_200x200.jpg
95959383,古巴產品,草葉絲,金古 手卷叶丝 50g(深蓝),裁切：细丝；成分：弗吉尼亚、肯塔基州；Drum Original是该牌子原创的最醇正的手卷烟丝，除了传统的烟草味道外，不含任何其他杂味，保持原始纯粹。它的口感比较浓烈，堪称手卷烟中的顶级之选。抽起来带有甜美、酒香和朱古力的味道，每一口都能在口腔中留下独特的余味，香气迷人，适合广大烟民。后调醇厚持久，略有回甘，赋予人们强烈而满足的体验。,N/A,N/A,N/A,MOP$85.00/澳门币,https://img.pospal.cn/productImages/3896373/114ac5b1-e969-451c-9d36-dd86a1bcacd1_200x200.jpg
93147115,古巴產品,草葉絲,维珍黄金叶 手卷叶丝 50g,,N/A,N/A,N/A,MOP$98.00/澳门币,https://img.pospal.cn/productImages/3896373/0f85a393-f435-4f3d-b989-33d32237a44d_200x200.jpg
111557879,古巴產品,高希霸,高希霸 天才(大) 10支 140*52 Genio,,52,140mm,10支,MOP$14280.00,https://img.pospal.cn/productImages/3896373/4ddec69b-61a1-449a-a19d-655995c764dc_200x200.jpg
80489396,古巴產品,高希霸,高希霸 天才(大) 25支 140*52 Genio,,52,140mm,25支,MOP$28528.00/澳门币,https://img.pospal.cn/productImages/3896373/57c75ac2-3a92-44f1-82c0-1aab36b7c42b_200x200.jpg
100513817,古巴產品,高希霸,高希霸 魔术师(中天才) 10支 115*52 Magicos,,52,115mm,10支,MOP$11880.00,https://img.pospal.cn/productImages/3896373/f7803f7e-666c-4259-8351-b5f1e3609a37_200x200.jpg
135903934,古巴產品,高希霸,高希霸 魔术师(中天才) 25支 115*52 Magicos,,52,115mm,25支,MOP$23980.00,https://img.pospal.cn/productImages/3823360/e0e6cb7d-588c-45a6-811b-c1d2f1340f95_200x200.jpg
100513724,古巴產品,高希霸,高希霸 秘密(小天才) 10支 110*40 Secretos,,40,110mm,10支,MOP$6580.00,https://img.pospal.cn/productImages/3896373/38005eeb-ddf3-483f-b94a-b045dd42265f_200x200.jpg
102573120,古巴產品,高希霸,高希霸 秘密(小天才) 25支 110*40 Secretos,,40,110mm,25支,MOP$12880.00,https://img.pospal.cn/productImages/3896373/71800dce-da2f-44f6-a553-314892fa7822_200x200.jpg
82845059,古巴產品,高希霸,高希霸 贝依可 BHK#54'(2021年) 10支 144*54 Behike,,54,144mm,10支,MOP$36800.00/澳门币,https://img.pospal.cn/productImages/3896373/7572a91d-d689-4621-89e2-5db52eeb340c_200x200.jpg
79326337,古巴產品,高希霸,高希霸 特选皇冠 25支 152*38 Coronas Especiales,这款雪茄完美的结构散发出美丽而复杂的味道，主要是香料、咖啡、雪松和干草等。但经过大约5年的陈酿，它提供了醇厚的风味特征，带有充足的奶油味和木质味。包装纸非常油腻和有光泽，手感光滑，像天鹅绒一样。接缝几乎看不见，整支雪茄都紧紧地包裹着，没有任何弱点。建议将这款保养4至5年，以柔化雪茄的强度并展现其乳脂状，这款雪茄绝对适合喜欢浓烟的有经验的雪茄爱好者。,38,152mm,N/A,MOP$15380.00/澳门币,https://img.pospal.cn/productImages/3896373/9037c8c2-6c1e-494d-a209-901917c24037_200x200.jpg
118212515,古巴產品,高希霸,高希霸 琥珀 10支 132*53 Ambar,,53,132mm,10支,MOP$12588.00,https://img.pospal.cn/productImages/3896373/38e97f2e-8d46-4f43-a02c-1ece11618076_200x200.jpg
79743253,古巴產品,高希霸,高希霸 特级鱼雷(金字塔) 10支 160*54 Piramides Extra,,54,160mm,10支,MOP$16900.00/澳门币,https://img.pospal.cn/productImages/3896373/4b40a0f5-d772-4ad4-9641-5ad0da6c6353_200x200.jpg
129504692,古巴產品,高希霸,高希霸 特级鱼雷(金字塔) 铝管3支 160*54 Piramides Extra,,54,160mm,3支,MOP$5120.00,https://img.pospal.cn/productImages/3823360/d8ab40ad-2e53-4d7f-9d3e-7f70981191c1_200x200.jpg
129504706,古巴產品,高希霸,高希霸 特级鱼雷(金字塔) 铝管15支(5盒) 160*54 Piramides Extra,,54,160mm,15支,MOP$25600.00,https://img.pospal.cn/productImages/3823360/a5c4444c-ed1c-4e9b-8829-3f9251916d7e_200x200.jpg
69064876,古巴產品,高希霸,高希霸 宾丽 木盒25支 115*26 Panetelas,,26,115mm,25支,MOP$5988.00/澳门币,https://img.pospal.cn/productImages/3896373/4b581757-fe12-4c8d-a4f0-1986d19216a5_200x200.jpg
75474230,古巴產品,高希霸,高希霸 吉时途 纸盒5支 126*35 Exquisitos,,35,126mm,5支,MOP$1599.00/澳门币,https://img.pospal.cn/productImages/3896373/1ac4d079-d482-45d8-9f23-334465c4c480_200x200.jpg
93958345,古巴產品,高希霸,高希霸 吉时途 纸盒25支(5盒) 126*35 Exquisitos,,35,126mm,25支,MOP$7780.00/澳门币,https://img.pospal.cn/productImages/3896373/24bd6a35-106d-4190-92de-5f21108c7979_200x200.jpg
72980466,古巴產品,高希霸,高希霸 半世纪 25支 102*52 Medio,,52,102mm,25支,MOP$17680.00/澳门币,https://img.pospal.cn/productImages/3896373/3554bba7-21b1-4b8e-9d2a-10b09edfdf9c_200x200.jpg
67022448,古巴產品,高希霸,高希霸 世纪一 铝管3支 102*40 Siglo I',,40,102mm,3支,MOP$1436.00/澳门币,https://img.pospal.cn/productImages/3896373/fea02862-c683-40fc-983b-e1ac613fca7c_200x200.jpg
79470868,古巴產品,高希霸,高希霸 世纪一 铝管15支(5盒) 102*40 Siglo I',,40,102mm,15支,MOP$7180.00/澳门币,https://img.pospal.cn/productImages/3896373/b3931d6c-df80-4d2d-9419-94e43ca689d3_200x200.jpg
75924705,古巴產品,高希霸,高希霸 世纪一 25支 102*40 Siglo I',,40,102mm,25支,MOP$8808.00/澳门币,https://img.pospal.cn/productImages/3896373/e789516a-66eb-42ca-a8b6-72caee372916_200x200.jpg
70443129,古巴產品,高希霸,高希霸 世纪一 纸盒5支 102*40 Siglo I',,40,102mm,5支,MOP$1780.00/澳门币,https://img.pospal.cn/productImages/3896373/750be3b2-e508-4487-9129-85a148f15604_200x200.jpg
78859395,古巴產品,高希霸,高希霸 世纪一 纸盒25支(5盒) 102*40 Siglo I',,40,102mm,25支,MOP$8900.00/澳门币,https://img.pospal.cn/productImages/3896373/e9d90e6f-75e2-42ee-8ae6-16a4f761866e_200x200.jpg
67022458,古巴產品,高希霸,高希霸 世纪二 铝管3支 129*42 Siglo II',,42,129mm,3支,MOP$1657.00/澳门币,https://img.pospal.cn/productImages/3896373/8559f08c-a21a-4e68-9a56-b83eefcc9eca_200x200.jpg
77963362,古巴產品,高希霸,高希霸 世纪二 铝管15支(5盒) 129*42 Siglo II',,42,129mm,15支,MOP$8285.00/澳门币,https://img.pospal.cn/productImages/3896373/74cedd77-ab16-45f9-84b7-664940418a37_200x200.jpg
68282882,古巴產品,高希霸,高希霸 世纪二 25支 129*42 Siglo II,,42,129mm,25支,MOP$11880.00/澳门币,https://img.pospal.cn/productImages/3896373/3befc7e6-2526-465c-b3fc-7121ad1d10bc_200x200.jpg
79607940,古巴產品,高希霸,高希霸 世纪二 纸盒5支 129*42 Siglo II',,42,129mm,5支,MOP$2200.00/澳门币,https://img.pospal.cn/productImages/3896373/5c38199f-c95b-463e-8ed3-f488b6738d29_200x200.jpg
79607911,古巴產品,高希霸,高希霸 世纪二 纸盒25支(5盒) 129*42 Siglo II',,42,129mm,25支,MOP$10880.00/澳门币,https://img.pospal.cn/productImages/3896373/e78d08ad-0275-4cbe-b38b-ce2ff63c0d92_200x200.jpg
67022112,古巴產品,高希霸,高希霸 世纪三 25支 155*42 Siglo III,,42,155mm,25支,MOP$17980.00/澳门币,https://img.pospal.cn/productImages/3896373/275dd4dc-2689-4111-8a3a-59cafc853e8e_200x200.jpg
67022120,古巴產品,高希霸,高希霸 世纪四 25支 143*46 Siglo IV,,46,143mm,25支,MOP$18280.00/澳门币,https://img.pospal.cn/productImages/3896373/923bbecc-b8cf-406b-a234-a23dea7f3b36_200x200.jpg
79326304,古巴產品,高希霸,高希霸 世纪六 10支 150*52 Siglo VI,,52,150mm,10支,MOP$13800.00/澳门币,https://img.pospal.cn/productImages/3896373/9a38116c-b0fd-49c7-a47e-91ceeb31958f_200x200.jpg
78223498,古巴產品,高希霸,高希霸 世纪六 25支 150*52 Siglo VI,,52,150mm,25支,MOP$29500.00/澳门币,https://img.pospal.cn/productImages/3896373/a7324e34-c13d-423e-9c6b-e98694b6ca26_200x200.jpg
85308545,古巴產品,高希霸,高希霸 世纪六 铝管3支 150*52 Siglo VI,,52,150mm,3支,MOP$3796.00/澳门币,https://img.pospal.cn/productImages/3896373/3c78e875-66cb-4329-893b-fd73e20d82d1_200x200.jpg
85308518,古巴產品,高希霸,高希霸 世纪六 铝管15支(5盒) 150*52 Siglo VI,,52,150mm,15支,MOP$18980.00/澳门币,https://img.pospal.cn/productImages/3896373/ecd9e3a5-f829-4e94-8da5-d61da8110458_200x200.jpg
67022101,古巴產品,高希霸,高希霸 罗拔图 25支 124*50 Robustos,,50,124mm,25支,MOP$17880.00/澳门币,https://img.pospal.cn/productImages/3896373/52fc8abd-9e63-428f-9a5d-81b454c664e2_200x200.jpg
62113742,古巴產品,高希霸,高希霸 罗拔图 铝管3支 124*50 Robustos,,50,124mm,3支,MOP$2980.00/澳门币,https://img.pospal.cn/productImages/3896373/d34432a5-7a4e-4cf3-ae6f-6da3beece2bd_200x200.jpg
77884624,古巴產品,高希霸,高希霸 罗拔图 铝管15支(5盒) 124*50 Robustos,,50,124mm,15支,MOP$14800.00/澳门币,https://img.pospal.cn/productImages/3896373/7f1c1ccc-d83f-406a-8379-1cd3a94e5d1b_200x200.jpg
77200317,古巴產品,高希霸,高希霸 导师(2021年) 纸盒3支 178*47 Esplendidos,浓度：中高 口味：可可、烤面包、杏仁、奶油焦糖 相对丰富的口感，是此款丘吉尔雪茄(Churchill)带给雪茄鉴赏家的味觉体验。简洁的外观和典型的规则是为了创造一个自己的传奇，而光芒万丈雪茄(Espléndidos)的卷烟师(Torcedor)则是名副其实的天才之名。这丘吉尔(Churchill)有力量，但它从来不是粗野的。混合了编织的香气，使人的味觉有任何侵略性的倾向，因此木材、泥土、皮革、胡椒和巧克力相互融合成为一体。纯粹的和谐。纯粹的可靠性。纯粹的阶级，是一种延长美酒佳肴的完美方式。,47,178mm,3支,MOP$5300.00/澳门币,https://img.pospal.cn/productImages/3896373/00edcb40-0f95-4443-b9e3-d841be99e3ae_200x200.jpg
