SKU,Title,Brand,Description,Price,H Price,Stock,Dimensions,Length,Ring Size,Packaging,Tags,Image URL,Product URL
MYF046,我的父亲伟大的奉献 长矛 (20支/盒) 【191×38】My Father La Gran Oferta Lancero,我的父亲伟大的奉献,,2450,2560,10,191mm x 38,191,38,20支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_464.jpg,https://ktcigar.com/single/?sku=MYF046&id=7161
MYF059,我的父亲1922 珍宝 托罗/公牛 (23支/盒) 【152×52】My Father Le Bijou 1922 Toro,我的父亲1922,,2450,2560,10,152mm x 52,152,52,23支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/My20Father20Le20Bijou20192220Torpedo20Box20Pressed2023s20Box02_555.jpg,https://ktcigar.com/single/?sku=MYF059&id=7166
HOY025,好友/好朋友 市长 (25枚/盒) 【100×35】Hoyo De Monterrey Le Hoyo Du Maire,好友/好朋友,,2460,2570,10,100mm x 35,100,35,,,https://ktcigar.com/wp-content/uploads/2024/05/Hoyo_de_Monterrey_Le_Hoyo_Du_Maire_03_66.jpg,https://ktcigar.com/single/?sku=HOY025&id=7053
EPC018,E.P. 卡里洛英寸马杜罗 64号 (6 1/8 x 64) (24支/盒) E.P. CARRILLO INCH No. 64 Maduro,E.P.,,2470,2580,10,,,,24支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/01_926.jpg,https://ktcigar.com/single/?sku=EPC018&id=1003
DV088,大卫杜夫 署名小高朗拿 (25支/盒) 【115×41】Davidoff Signature Petit Corona,大卫杜夫,,2500,2610,10,115mm x 41,115,41,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Davidoff20Signature20Petit20Corona_01_469.jpg,https://ktcigar.com/single/?sku=DV088&id=17705
DV146,大卫杜夫 季诺 尼加拉瓜 戈多 (25支/盒) 【152×60】Davidoff Zino Nicaragua Gordo,大卫杜夫,,2500,2610,10,152mm x 60,152,60,25支/盒,,https://ktcigar.com/wp-content/uploads/2025/03/104960_source_1658247208.webp,https://ktcigar.com/single/?sku=DV146&id=56739
ZIN005,季诺尼加拉瓜系列 高達/戈多 木盒 (25支/盒) ZINO NICARAGUA GORDO,季诺尼加拉瓜系列,,2500,2610,10,,,,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/09/01_811.jpg,https://ktcigar.com/single/?sku=ZIN005&id=7248
ROM055,罗密欧．朱丽叶/罗密欧 短丘吉尔 (10支/盒) 【124×50】Romeo Y Julieta Short Churchills,罗密欧．朱丽叶/罗密欧,,2500,2610,10,124mm x 50,124,50,10支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/01_674-3.jpg,https://ktcigar.com/single/?sku=ROM055&id=2610
MYF012,我的父亲唐 佩平 加西亚 蓝 印维克托斯/勇者 罗伯图/罗拔图 (24支/盒) 【127×50】My Father Don Pepin Garcia Blue Invictos – Robusto,我的父亲唐,,2560,2670,10,127mm x 50,127,50,24支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_105.jpg,https://ktcigar.com/single/?sku=MYF012&id=7170
ART052,阿图罗·富恩特海明威短篇小说 (25支/盒) ARTURO FUENTE HEMINGWAY SHORT STORY,阿图罗·富恩特海明威短篇小说,,2620,2730,10,,,,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Arturo_Fuente_Hemingway_Short_Story_03_633.jpg,https://ktcigar.com/single/?sku=ART052&id=7151
DV147,大卫杜夫 季诺 尼加拉瓜 罗拔图 (25支/盒) 【127×54】Davidoff Zino Nicaragua Robusto,大卫杜夫,,2650,2760,10,127mm x 54,127,54,25支/盒,,https://ktcigar.com/wp-content/uploads/2025/03/zino-nicaragua-robusto%20(1).png,https://ktcigar.com/single/?sku=DV147&id=56740
MON047,蒙特 四号 (5 X 3支/盒) 【129×42】Montecristo No.4,蒙特,,2650,2760,10,129mm x 42,129,42,,特,https://ktcigar.com/wp-content/uploads/2024/05/01_792-3.jpg,https://ktcigar.com/single/?sku=MON047&id=6974
VRS009,威古洛 高达 纸盒 (16支/盒)(4盒) 【100×54】Vegueros Centrogordos,威古洛,,2650,2760,10,100mm x 54,100,54,16支/盒,,https://ktcigar.com/wp-content/uploads/2025/03/20240820021747-Vegueros_centrogordos_4x4_2.1_br_backup.jpg,https://ktcigar.com/single/?sku=VRS009&id=57872
MON050,蒙特 五号 纸盒 (5 X 5支/盒) 【102×40】Montecristo No.5 C/P,蒙特,,2650,2760,10,102mm x 40,102,40,,详+特,https://ktcigar.com/wp-content/uploads/2024/05/02_965.jpg,https://ktcigar.com/single/?sku=MON050&id=1792
QUA002,多尔塞/多尔赛 50号 (10支/盒) 【110×50】Quai D'Orsay No.50,多尔塞/多尔赛,,2660,2770,10,110mm x 50,110,50,10支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_647.jpg,https://ktcigar.com/single/?sku=QUA002&id=7074
QUI002,金特罗/君特罗 挚爱 (25支/盒) 【115×50】Quintero Favoritos,金特罗/君特罗,,2660,2770,10,115mm x 50,115,50,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/01_64.jpg,https://ktcigar.com/single/?sku=QUI002&id=7089
QUI004,金特罗/君特罗 挚爱 纸盒 (5 X 5支/盒) 【115×50】Quintero Favoritos C/P,金特罗/君特罗,,2660,2770,10,115mm x 50,115,50,,特,https://ktcigar.com/wp-content/uploads/2024/05/01_625-3.jpg,https://ktcigar.com/single/?sku=QUI004&id=7092
DV080,大卫杜夫 署名2000 铝管纸盒 (5 X 4支/盒) 【127×43】Davidoff Signature 2000 Tubos C/P,大卫杜夫,,2680,2800,10,127mm x 43,127,43,,,https://ktcigar.com/wp-content/uploads/2024/05/02_152.jpg,https://ktcigar.com/single/?sku=DV080&id=6914
EPC016,E.P. 卡里洛英寸尼加拉瓜 62号 (5 x 62) 【127×62】E.P. CARRILLO INCH No.62 Nicaragua,E.P.,,2700,2820,10,127mm x 62,127,62,5 x 62支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_411-1.jpg,https://ktcigar.com/single/?sku=EPC016&id=7135
MON070,蒙特 小艾蒙多/小爱蒙多 (10支/盒) 【110×52】Montecristo Petit Edmundo,蒙特,,2740,2860,10,110mm x 52,110,52,10支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Montecristo_Petit_Edmundo_03_28.jpg,https://ktcigar.com/single/?sku=MON070&id=6980
DV043,大卫杜夫 千禧小高朗拿 (25支/盒) 【114×41】Davidoff Millennium Petit Corona,大卫杜夫,,2750,2870,10,114mm x 41,114,41,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Davidoff20Millennium20Petit20Corona2025s20Box2001_854.jpg,https://ktcigar.com/single/?sku=DV043&id=6925
VRS002,威古洛 山特费诺纸盒 (4盒) Vegueros Centrofinos C/P,威古洛,,2770,2890,10,,,,,特,https://ktcigar.com/wp-content/uploads/2024/05/01_784-1.jpg,https://ktcigar.com/single/?sku=VRS002&id=7124
PAR027,帕特加斯 小高朗拿特级/特级小皇冠 (25支/盒) 【132×42】Partagás Petit Coronas Especiales,帕特加斯,,2950,3080,10,132mm x 42,132,42,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Partagas_Petit_Coronas_Especiales_BN25s_03_408.jpg,https://ktcigar.com/single/?sku=PAR027&id=9350
DV148,大卫杜夫 季诺 尼加拉瓜 公牛 (25支/盒) 【152×50】Davidoff Zino Nicaragua Toro,大卫杜夫,,2830,2950,10,152mm x 50,152,50,25支/盒,,https://ktcigar.com/wp-content/uploads/2025/03/ZIN-01-202E-__22569.1621021855.png,https://ktcigar.com/single/?sku=DV148&id=56741
COB070,高希霸 短号 2022虎年限量版 (88支/盒) Cohiba Short Year Of The Tiger 2022Le,高希霸,,2850,2970,10,,,,88支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_738-1.jpg,https://ktcigar.com/single/?sku=COB070&id=6874
POR002,波尔．拉腊尼亚加 波尔拉腊尼亚加蒙卡洛斯 (25支/盒) Por Larranaga Montecarlos,波尔．拉腊尼亚加,,2880,3000,10,,,,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Por_Larranaga_Montecarlos_03_161.jpg,https://ktcigar.com/single/?sku=POR002&id=7099
hup028,乌普曼/优民 半皇冠 铝盒 (44 X 90) (25支/盒) H. Upmann Half Corona A/P,乌普曼/优民,,2890,3010,10,,,,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/hupmann-half-coronas-25s-500px.jpg,https://ktcigar.com/single/?sku=hup028&id=7041
HUP018,乌普曼/优民 雄伟/君主 (25支/盒) 【140×40】H. Upmann Majestic,乌普曼/优民,,2900,3030,10,140mm x 40,140,40,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/H_Upmann_Majestic_03_492.jpg,https://ktcigar.com/single/?sku=HUP018&id=7033
TRD009,特立尼达/千里达 国王/雷亚斯 (12支/盒) 【110×40】Trinidad Reyes,特立尼达/千里达,,2910,3040,10,110mm x 40,110,40,12支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Trinidad_Reyes_SBN12s_02_921.jpg,https://ktcigar.com/single/?sku=TRD009&id=6902
DV103,"大卫杜夫 温斯顿‧丘吉尔""THE LATE HOUR"" 至暗时刻 罗伯图 (20支/盒) 【127×52】Davidoff Winston Churchill The Late Hour Robusto",大卫杜夫,,2940,3070,10,127mm x 52,127,52,20支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/Davidoff20Winston20Churchill20Late20Hour20Robusto20SLB2020s_04_845.jpg,https://ktcigar.com/single/?sku=DV103&id=754
HUP025,乌普曼/优民 特许/王权 (25支/盒) 【129×42】H. Upmann Regalias,乌普曼/优民,,2940,3070,10,129mm x 42,129,42,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/H_Upmann_Regalias_03_558.jpg,https://ktcigar.com/single/?sku=HUP025&id=7035
HUP002,乌普曼/优民 小高朗拿/小皇冠 铝管 (25支/盒) 【115×36】H. Upmann Coronas Junior,乌普曼/优民,,2950,3080,10,115mm x 36,115,36,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/H_Upmann_Coronas_Junior_03_595.jpg,https://ktcigar.com/single/?sku=HUP002&id=1231
COM004,哈伯纳斯精选组合 【礼盒】罗伯图精选雪茄礼盒 (6支/盒) Combinaciones Seleccion Robustos,哈伯纳斯精选组合,,2970,3100,10,,,,6支/盒,详,https://ktcigar.com/wp-content/uploads/2025/01/2023081673996665.png,https://ktcigar.com/single/?sku=COM004&id=625
DV049,大卫杜夫 尼加拉瓜系列 10周年 2023限量版 (12支/盒) Davidoff Nicaragua 10th Anniversary 2023LE,大卫杜夫,,2970,3100,10,,,,12支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/02_699.jpg,https://ktcigar.com/single/?sku=DV049&id=700
HOY004,好友 优雅/双尖 LCDH (10支/盒) 【158×47】Hoyo De Monterrey Elegantes LCDH,好友,,3110,3240,10,158mm x 47,158,47,10支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Hoyo_Elegantes_LCDH_SLB10s_03_945.jpg,https://ktcigar.com/single/?sku=HOY004&id=8508
PAR055,帕特加斯 超级帕特加斯/超级 (25支/盒) 【140×40】Partagás Super Partagas,帕特加斯,,2990,3120,10,140mm x 40,140,40,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Partagas_Super_Partagas_03_926.jpg,https://ktcigar.com/single/?sku=PAR055&id=7027
MON076,蒙特 小二号 (10支/盒) 【120×52】Montecristo Petit No. 2,蒙特,,2990,3120,10,120mm x 52,120,52,10支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/01_600px_377.jpg,https://ktcigar.com/single/?sku=MON076&id=6968
HOY024,好友 副手 (25片/盒) 【110×38】Hoyo De Monterrey Le Hoyo Du Depute,好友,,3000,3130,10,110mm x 38,110,38,,详,https://ktcigar.com/wp-content/uploads/2024/05/01_191-2.jpg,https://ktcigar.com/single/?sku=HOY024&id=1290
SAP002,参杜士．奔莎 朗匹士 (25支/盒) Sancho Panza Non Plus,参杜士．奔莎,,3030,3160,10,,,,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_655.jpg,https://ktcigar.com/single/?sku=SAP002&id=7128
DV078,大卫杜夫 署名2000 (25支/盒) 【127×43】Davidoff Signature 2000,大卫杜夫,,3040,3170,10,127mm x 43,127,43,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Davidoff_Signature_2000_03_886.jpg,https://ktcigar.com/single/?sku=DV078&id=6915
CHB013,哈瓦娜 2012 巨大罗布图 (20支/盒) 【54×160】GRAN HABANO 2012 GRAN ROBUSTO,哈瓦娜,,3040,3170,10,54mm x 160,54,160,20支/盒,,https://ktcigar.com/wp-content/uploads/2025/03/Gran_Habano_Gran_Reserva_2012_Gran_Robusto_250783.jpg,https://ktcigar.com/single/?sku=CHB013&id=58341
COB058*T,高希霸 罗伯图/罗拔图 铝管 (3支/盒) 【124×50】Cohiba Robustos A/T,高希霸,,3040,3170,10,124mm x 50,124,50,3支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Cohiba_Robustos_AT_02_625.jpg,https://ktcigar.com/single/?sku=COB058*T&id=53778
DV100,大卫杜夫 温斯顿丘吉尔罗伯图 (20支/盒) 【133×52】Davidoff Winston Churchill Robusto,大卫杜夫,,3040,3170,10,133mm x 52,133,52,20支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Davidoff_Winston_Churchill_Robusto_04_357.jpg,https://ktcigar.com/single/?sku=DV100&id=6948
PAR023,帕特加斯 米利飞尔/妙丽 (25支/盒) 【129×42】Partagás Mille Fleurs,帕特加斯,,3060,3190,10,129mm x 42,129,42,25支/盒,详+特,https://ktcigar.com/wp-content/uploads/2024/05/01_689-1.jpg,https://ktcigar.com/single/?sku=PAR023&id=7030
ART056,阿图罗·富恩特海明威艺术品 (25支/盒) ARTURO FUENTE HEMINGWAY WORK OF ART,阿图罗·富恩特海明威艺术品,,3060,3190,10,,,,25支/盒,详+特,https://ktcigar.com/wp-content/uploads/2024/05/Arturo20Fuente20Hemingway20Work20Of20Art202520Box2001_923.jpg,https://ktcigar.com/single/?sku=ART056&id=234
COM002,哈伯纳斯精选组合 【礼盒】小罗伯图精选雪茄礼盒 (10支/盒) Combinaciones Seleccion Petit Robustos,哈伯纳斯精选组合,,3060,3190,10,,,,10支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/Combinaciones_Seleccion_Petit_Robustos_2012_03_758.jpg,https://ktcigar.com/single/?sku=COM002&id=623
MON080,蒙特 小铝管 纸盒 (5 X 3支/盒) 【129×42】Montecristo Petit Tubos,蒙特,,3060,3190,10,129mm x 42,129,42,,详+特,https://ktcigar.com/wp-content/uploads/2024/05/01_615.jpg,https://ktcigar.com/single/?sku=MON080&id=1822
ROM048,罗密欧．朱丽叶/罗密欧 二号 (25支/盒) 【129×40】Romeo Y Julieta Romeo No.2 AT,罗密欧．朱丽叶/罗密欧,,3210,3350,10,129mm x 40,129,40,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/Romeo_y_Julieta_Romeo_No2_25s_03_435.jpg,https://ktcigar.com/single/?sku=ROM048&id=9828
EPC019,E.P. 卡里洛英寸尼加拉瓜 64号 (6 1/8 x 64) 【156×64】E.P. CARRILLO INCH No.64 Nicaragua,E.P.,,3100,3230,10,156mm x 64,156,64,,,https://ktcigar.com/wp-content/uploads/2024/05/01_345-1.jpg,https://ktcigar.com/single/?sku=EPC019&id=7136
ROM030,罗密欧．朱丽叶/罗密欧 小丘吉尔铝管 (5 X 3支/盒) 【102×50】Romeo Y Julieta Petit Churchills A/T,罗密欧．朱丽叶/罗密欧,,3110,3240,10,102mm x 50,102,50,,详,https://ktcigar.com/wp-content/uploads/2024/05/Romeo_y_Julieta_Petit_Churchills_AT_02_248.jpg,https://ktcigar.com/single/?sku=ROM030&id=2586
DV107,大卫杜夫 温斯顿丘吉尔 托罗 (20支/盒) 【152×54】Davidoff Winston Churchill Toro,大卫杜夫,,3140,3280,10,152mm x 54,152,54,20支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Davidoff_Winston_Churchill_Toro_01_234.jpg,https://ktcigar.com/single/?sku=DV107&id=6947
HUP008,乌普曼/优民 半皇冠 铝盒 (5 X 5支/盒) 【90×44】H. Upmann Half Corona A/P,乌普曼/优民,,3150,3290,10,90mm x 44,90,44,,,https://ktcigar.com/wp-content/uploads/2024/05/H_Upmann_Half_Corona_AP_02_69.jpg,https://ktcigar.com/single/?sku=HUP008&id=7042
PAR010,帕特加斯 高朗拿少年/小皇冠 铝管 (25支/盒) 【117×40】Partagás Coronas Junior A/T,帕特加斯,,3150,3290,10,117mm x 40,117,40,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/04/01_699.jpg,https://ktcigar.com/single/?sku=PAR010&id=24311
HUP015,乌普曼/优民 密林/玛瑙#54号 (10支/盒) 【120×54】H. Upmann Magnum 54,乌普曼/优民,,3160,3300,10,120mm x 54,120,54,10支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_682-1.jpg,https://ktcigar.com/single/?sku=HUP015&id=20141
PER061,佩尔多莫地段23 马杜罗罗伯图/罗拔图 (24支/盒) 【127×50】PERDOMO LOT 23 MADURO ROBUSTO,佩尔多莫地段23,,3180,3320,10,127mm x 50,127,50,24支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Perdomo20Lot202320Maduro20Robusto2024s20BN2001_585.jpg,https://ktcigar.com/single/?sku=PER061&id=24821
DV034,大卫杜夫 顶级3号 (25支/盒) 【127×43】Davidoff Grand Cru No.3,大卫杜夫,,3200,3340,10,127mm x 43,127,43,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_330.jpg,https://ktcigar.com/single/?sku=DV034&id=6942
DV047,大卫杜夫 千禧短罗伯图 (20支/盒) 【108×52】Davidoff Millennium Short Robusto,大卫杜夫,,3220,3360,10,108mm x 52,108,52,20支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Davidoff20Millennium20Short20Robusto2020s20Box2001_573.jpg,https://ktcigar.com/single/?sku=DV047&id=6924
ART059,阿图罗·富恩特罗萨多/玛瑙密林/玛瑙R52 (25支/盒) 【128×52】ARTURO FUENTE ROSADO MAGNUM R 52,阿图罗·富恩特罗萨多/玛瑙密林/玛瑙R52,,3240,3380,10,128mm x 52,128,52,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Arturo20Fuente20Rosado20Magnum20R20522025s20Box2003_714.jpg,https://ktcigar.com/single/?sku=ART059&id=15280
MON056,蒙特 公开赛系列 少年 (20支/盒) 【112×38】Montecristo Open Junior,蒙特,,3260,3400,10,112mm x 38,112,38,20支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Montecristo_Junior_03_207.jpg,https://ktcigar.com/single/?sku=MON056&id=6956
DV039,大卫杜夫 顶级罗伯图 (25支/盒) 【133×52】Davidoff Grand Cru Robusto,大卫杜夫,,3260,3400,10,133mm x 52,133,52,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/Davidoff20Grand20Cru20Robusto20SLB25s_1_809.jpg,https://ktcigar.com/single/?sku=DV039&id=690
RAM007,莱蒙．阿隆尼 小俱乐部高朗拿 (25支/盒) Ramon Allones Small Club Coronas,莱蒙．阿隆尼,,3260,3400,10,,,,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/Ramon_Allones_Small_Club_Coronas_03_501.jpg,https://ktcigar.com/single/?sku=RAM007&id=2416
ROM037,罗密欧．朱丽叶/罗密欧 小皇族/小宫廷 (5 X 3支/盒) 【95×47】Romeo Y Julieta Petit Royales A/T,罗密欧．朱丽叶/罗密欧,,3290,3430,10,95mm x 47,95,47,,详,https://ktcigar.com/wp-content/uploads/2024/05/Romeo20y20Julieta20Petit20Royales20A_T203x5s2002_943.jpg,https://ktcigar.com/single/?sku=ROM037&id=6996
CUA004,库阿巴 传统 (25支/盒) Cuaba Tradicionales,库阿巴,,3300,3440,10,,,,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/Cuaba_Tradicionales_03_330.jpg,https://ktcigar.com/single/?sku=CUA004&id=629
HOY028,好友 帕尔马斯/超级帕尔玛斯 (25支/盒) 【138×40】Hoyo De Monterrey Palmas Extra,好友,,3320,3460,10,138mm x 40,138,40,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_105-1.jpg,https://ktcigar.com/single/?sku=HOY028&id=20373
PAR054,帕特加斯 短款 (25支/盒) 【110×42】Partagás Shorts,帕特加斯,,3340,3480,10,110mm x 42,110,42,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/01_773.jpg,https://ktcigar.com/single/?sku=PAR054&id=7029
HOY005,好友 逍遥特级/特选/特级贵族 (10支/盒) 【141×50】Hoyo De Monterrey Epicure Especial,好友,,3340,3480,10,141mm x 50,141,50,10支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Hoyo_de_Monterrey_Epicure_Especial_SLB10s_03_195.jpg,https://ktcigar.com/single/?sku=HOY005&id=7061
SLR004,圣克里斯多 王子 (25支/盒) (110*42) San Cristobal El Principe,圣克里斯多,,3340,3480,10,,,,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/San_Cristobal_El_Principe_03_502.jpg,https://ktcigar.com/single/?sku=SLR004&id=7082
HUP010,乌普曼/优民 密林/玛瑙#46 铝管 (5 X 3支/盒) 【143×46】H. Upmann Magnum 46 A/T,乌普曼/优民,,3520,3670,10,143mm x 46,143,46,,详,https://ktcigar.com/wp-content/uploads/2024/05/01_134.jpg,https://ktcigar.com/single/?sku=HUP010&id=8477
PAR037,帕特加斯 D 6号 (20支/盒) 【90×50】Partagás Serie D No. 6,帕特加斯,,3520,3670,10,90mm x 50,90,50,20支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Partagas_Serie_D_No6_SBN20s_03_586.jpg,https://ktcigar.com/single/?sku=PAR037&id=9360
MON034,蒙特 二号 (10支/盒) 【156×52】Montecristo No.2,蒙特,,3400,3550,10,156mm x 52,156,52,10支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Montecristo_No2_BN10s_03_628.jpg,https://ktcigar.com/single/?sku=MON034&id=6965
DV105,"大卫杜夫 温斯顿‧丘吉尔""THE LATE HOUR"" 至暗时刻 托罗 (20支/盒) 【153×54】Davidoff Winston Churchill The Late Hour Toro",大卫杜夫,,3400,3550,10,153mm x 54,153,54,20支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/Davidoff20Winston20Churchill20Late20Hour20Toro2020s20BOX2001_826.jpg,https://ktcigar.com/single/?sku=DV105&id=756
HOY009,好友 逍遥一号/#1号 纸盒 (5 X 3支/盒) 【143×46】Hoyo De Monterrey Epicure No. 1 C/P,好友,,3420,3570,10,143mm x 46,143,46,,详,https://ktcigar.com/wp-content/uploads/2024/05/01_589.jpg,https://ktcigar.com/single/?sku=HOY009&id=1275
DV006,大卫杜夫 周年短完美 (25支/盒) 【124×52】Davidoff Aniversario Short Perfecto,大卫杜夫,,3440,3590,10,124mm x 52,124,52,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Davidoff_Aniversario_Short_Perfecto_03_998.jpg,https://ktcigar.com/single/?sku=DV006&id=17335
DV101,"大卫杜夫 温斯顿‧丘吉尔""THE LATE HOUR"" 至暗时刻 丘吉尔 (20支/盒) 【178×48】Davidoff Winston Churchill The Late Hour Churchill",大卫杜夫,,3630,3790,10,178mm x 48,178,48,20支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/Davidoff20Winston20Churchill20Late20Hour20Churchill20SLB20s2004_923.jpg,https://ktcigar.com/single/?sku=DV101&id=7999
PAR012,帕特加斯 库莱巴斯/盘蛇 (9支/盒) 【146×39】Partagás Culebras LCDH,帕特加斯,,3470,3620,10,146mm x 39,146,39,9支/盒,特,https://ktcigar.com/wp-content/uploads/2024/04/Partagas_Culebras_03_567.jpg,https://ktcigar.com/single/?sku=PAR012&id=7013
PAR058,帕特加斯 大师精选 礼盒 (3支/盒) Partagas Linea Master Gift Pack,帕特加斯,,3490,3640,10,,,,3支/盒,详+特,https://ktcigar.com/wp-content/uploads/2025/01/0101110066_Partagas_L_C3_ADnea_Maestra_Selection-1.png,https://ktcigar.com/single/?sku=PAR058&id=7250
DV010,大卫杜夫 周年典藏/庆典T型 (20支/盒) 【152×52】Davidoff Aniversario Special T,大卫杜夫,,3490,3640,10,152mm x 52,152,52,20支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Davidoff20Aniversario20Special20T2020s2003_651.jpg,https://ktcigar.com/single/?sku=DV010&id=6921
DV093,大卫杜夫 温斯顿‧丘吉尔 丘吉尔 (20支/盒) 【178×48】Davidoff Winston Churchill Churchill,大卫杜夫,,3520,3670,10,178mm x 48,178,48,20支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Davidoff20Winston20Churchill20Churchill2020s20Box2003_230.jpg,https://ktcigar.com/single/?sku=DV093&id=6946
MON025,蒙特 半高朗拿/半皇冠 (25支/盒) 【90×44】Montecristo Media Corona,蒙特,,3520,3670,10,90mm x 44,90,44,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Montecristo_Media_Corona_03_257.jpg,https://ktcigar.com/single/?sku=MON025&id=22672
mon026,蒙特 半高朗拿/半皇冠 (25支/盒) 【90×44】Montecristo Media Corona,蒙特,,3520,3670,10,90mm x 44,90,44,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Montecristo_Media_Corona_03_257.jpg,https://ktcigar.com/single/?sku=mon026&id=6983
DV089,大卫杜夫 署名托罗 (25支/盒) 【152×54】Davidoff Signature Toro,大卫杜夫,,3530,3680,10,152mm x 54,152,54,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/Davidoff20Signature20Toro2025s20Box2001_23.jpg,https://ktcigar.com/single/?sku=DV089&id=740
DV129,大卫杜夫 格蘭公牛 木盒 (25支/盒) 【152×54】Davidoff Grand Cru Toro,大卫杜夫,,3530,3680,10,152mm x 54,152,54,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/09/%E5%A4%A7%E8%A1%9B%E6%9D%9C%E5%A4%AB-%E6%A0%BC%E8%98%AD%E5%85%AC%E7%89%9B-%E6%9C%A8%E7%9B%92-25S-%E7%9B%92-DAVIDOFF-GRAND-CRU-TORO.png,https://ktcigar.com/single/?sku=DV129&id=781
MON048,蒙特 五号 (25支/盒) 【102×40】Montecristo No.5,蒙特,,3540,3690,10,102mm x 40,102,40,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Montecristo_No5_03_531.jpg,https://ktcigar.com/single/?sku=MON048&id=6975
PAR045,帕特加斯 P 2号 (10支/盒) 【156×52】Partagás Serie P No. 2,帕特加斯,,3540,3690,10,156mm x 52,156,52,10支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/01_736-4.jpg,https://ktcigar.com/single/?sku=PAR045&id=7024
ROM052,罗密欧．朱丽叶/罗密欧 三号 (25支/盒) 【117×40】Romeo Y Julieta Romeo No.3,罗密欧．朱丽叶/罗密欧,,3550,3700,10,117mm x 40,117,40,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Romeo_y_Julieta_Romeo_No3_25s_03_161.jpg,https://ktcigar.com/single/?sku=ROM052&id=6992
DV032,大卫杜夫 顶级2号 (25支/盒) 【142×43】Davidoff Grand Cru No.2,大卫杜夫,,3640,3800,10,142mm x 43,142,43,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Davidoff20Grand20Cru20No_2_1_864.jpg,https://ktcigar.com/single/?sku=DV032&id=6941
